prestito_id,codice_pratica,cliente_id,tipo_prestito,importo_erogato,importo_residuo,tasso_interesse,durata_mesi,rata_mensile,data_erogazione,data_scadenza,prossima_scadenza_rata,finalita,garanzie,stato_prestito,classificazione,giorni_ritardo,filiale_id,created_at,updated_at
1611,PR202600001611,48033,Personale,27892.94,0.0,6.84,52,621.3,2017-10-10,2022-01-17,,Matrimonio,,Estinto,Performing,0,10,2026-01-26 23:14:25.261374,2026-01-26 23:14:25.261375
1612,PR202600001612,15421,Mutuo,104542.44,61653.23,6.95,156,1019.88,2020-10-21,2033-08-14,2026-02-22,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,32,2026-01-26 23:14:25.263576,2026-01-26 23:14:25.263577
1613,PR202600001613,22830,Personale,20317.02,14874.96,6.4,56,420.63,2024-10-14,2029-05-21,2026-02-06,Matrimonio,,In corso,Performing,0,25,2026-01-26 23:14:25.265852,2026-01-26 23:14:25.265853
1614,PR202600001614,19209,Auto,10198.78,2956.17,8.61,69,187.93,2022-01-14,2027-09-15,2026-02-22,Acquisto auto nuova,Pegno auto,In corso,Performing,0,11,2026-01-26 23:14:25.268387,2026-01-26 23:14:25.268387
1615,PR202600001615,41105,Personale,17114.16,0.0,6.82,56,357.65,2016-01-22,2020-08-28,,Spese mediche,,Estinto,Performing,0,28,2026-01-26 23:14:25.270689,2026-01-26 23:14:25.270690
1616,PR202600001616,8832,Personale,27379.26,2649.61,6.71,31,964.45,2023-09-12,2026-03-30,2026-01-29,Ristrutturazione casa,,In corso,Performing,0,5,2026-01-26 23:14:25.273296,2026-01-26 23:14:25.273296
1617,PR202600001617,25732,Personale,21928.91,0.0,6.02,40,606.42,2017-04-16,2020-07-29,,Liquidità,,Sofferenza,NPL,341,25,2026-01-26 23:14:25.275559,2026-01-26 23:14:25.275560
1618,PR202600001618,14054,Personale,7282.57,0.0,9.25,32,257.68,2021-06-03,2024-01-19,,Matrimonio,,Estinto,Performing,0,21,2026-01-26 23:14:25.277723,2026-01-26 23:14:25.277724
1619,PR202600001619,22770,Aziendale,35726.08,2081.13,5.35,103,433.36,2018-01-23,2026-07-10,2026-02-10,Espansione,,In corso,Performing,0,18,2026-01-26 23:14:25.279849,2026-01-26 23:14:25.279849
1620,PR202600001620,3065,Personale,18473.01,0.0,6.65,77,295.35,2016-10-03,2023-01-30,,Ristrutturazione casa,,Estinto,Performing,0,23,2026-01-26 23:14:25.282156,2026-01-26 23:14:25.282157
1621,PR202600001621,19356,Mutuo,264369.21,193796.07,4.78,236,1730.3,2020-11-04,2040-03-24,2026-02-06,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,24,2026-01-26 23:14:25.284437,2026-01-26 23:14:25.284437
1622,PR202600001622,1892,Personale,24652.63,11805.48,3.69,71,387.09,2023-01-01,2028-10-31,2026-02-14,Matrimonio,,In corso,Past due,51,15,2026-01-26 23:14:25.286685,2026-01-26 23:14:25.286686
1623,PR202600001623,26728,Mutuo,50083.75,39539.8,6.62,209,404.43,2022-06-08,2039-08-08,2026-02-17,Acquisto seconda casa,Ipoteca di primo grado,In corso,Past due,86,8,2026-01-26 23:14:25.289273,2026-01-26 23:14:25.289274
1624,PR202600001624,35025,Mutuo,292247.18,199958.6,5.78,266,1951.32,2019-02-28,2041-01-03,2026-02-21,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,19,2026-01-26 23:14:25.291436,2026-01-26 23:14:25.291436
1625,PR202600001625,39181,Mutuo,287710.15,208691.17,8.88,284,2428.87,2019-08-23,2042-12-20,2026-02-17,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,20,2026-01-26 23:14:25.293521,2026-01-26 23:14:25.293522
1626,PR202600001626,28675,Mutuo,192056.43,160236.43,6.28,169,1715.08,2023-09-21,2037-08-08,2026-02-07,Acquisto seconda casa,Ipoteca di primo grado,In corso,Past due,88,4,2026-01-26 23:14:25.295670,2026-01-26 23:14:25.295671
1627,PR202600001627,28171,Aziendale,144350.57,34897.94,6.55,91,2017.29,2020-05-11,2027-11-01,2026-02-09,Investimenti,,In corso,Performing,0,27,2026-01-26 23:14:25.298836,2026-01-26 23:14:25.298838
1628,PR202600001628,15340,Auto,29871.01,13490.13,7.47,62,582.15,2023-03-21,2028-04-23,2026-02-03,Acquisto auto usata,Pegno auto,In corso,Performing,0,13,2026-01-26 23:14:25.301970,2026-01-26 23:14:25.301970
1629,PR202600001629,16444,Mutuo,271479.19,255572.21,5.14,256,1748.04,2024-10-04,2045-10-14,2026-01-27,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,21,2026-01-26 23:14:25.304788,2026-01-26 23:14:25.304788
1630,PR202600001630,4532,Mutuo,296886.33,217286.37,6.69,276,2110.54,2019-12-20,2042-08-21,2026-02-16,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,25,2026-01-26 23:14:25.307608,2026-01-26 23:14:25.307609
1631,PR202600001631,23912,Personale,16358.86,0.0,8.98,73,291.69,2015-07-02,2021-06-30,,Spese mediche,,Estinto,Performing,0,30,2026-01-26 23:14:25.310202,2026-01-26 23:14:25.310203
1632,PR202600001632,14039,Auto,11511.31,0.0,4.54,54,236.08,2020-01-30,2024-07-07,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,30,2026-01-26 23:14:25.312371,2026-01-26 23:14:25.312372
1633,PR202600001633,25987,Personale,21062.94,9157.8,3.29,46,487.99,2023-11-16,2027-08-27,2026-02-03,Matrimonio,,In corso,Performing,0,18,2026-01-26 23:14:25.314856,2026-01-26 23:14:25.314857
1634,PR202600001634,2154,Personale,18987.15,0.0,9.46,60,398.35,2016-09-30,2021-09-04,,Liquidità,,Estinto,Performing,0,12,2026-01-26 23:14:25.317009,2026-01-26 23:14:25.317010
1635,PR202600001635,30762,Personale,5189.45,0.0,7.92,33,175.53,2017-01-13,2019-09-30,,Matrimonio,,Estinto,Performing,0,12,2026-01-26 23:14:25.319353,2026-01-26 23:14:25.319354
1636,PR202600001636,20191,Personale,13646.98,5970.55,7.64,32,472.71,2024-07-26,2027-03-13,2026-02-16,Liquidità,,In corso,Performing,0,31,2026-01-26 23:14:25.321671,2026-01-26 23:14:25.321672
1637,PR202600001637,17201,Aziendale,160721.18,0.0,7.28,88,2362.43,2016-05-07,2023-07-30,,Investimenti,,Estinto,Performing,0,23,2026-01-26 23:14:25.324242,2026-01-26 23:14:25.324242
1638,PR202600001638,28748,Mutuo,117572.3,95014.82,5.66,344,691.35,2020-07-31,2048-11-01,2026-01-31,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,5,2026-01-26 23:14:25.326557,2026-01-26 23:14:25.326558
1639,PR202600001639,820,Mutuo,222182.74,211572.89,3.45,356,997.37,2024-08-23,2053-11-19,2026-02-14,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,16,2026-01-26 23:14:25.329182,2026-01-26 23:14:25.329183
1640,PR202600001640,32232,Personale,29864.4,0.0,5.62,26,1222.64,2019-10-28,2021-12-16,,Liquidità,,Estinto,Performing,0,23,2026-01-26 23:14:25.331505,2026-01-26 23:14:25.331505
1641,PR202600001641,33076,Personale,19802.61,0.0,7.3,53,438.2,2019-02-27,2023-07-06,2023-08-05,Matrimonio,,In corso,Past due,63,28,2026-01-26 23:14:25.333602,2026-01-26 23:14:25.333602
1642,PR202600001642,20397,Mutuo,207086.49,97071.79,5.55,224,1487.0,2016-04-11,2034-09-04,2026-02-18,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,3,2026-01-26 23:14:25.335773,2026-01-26 23:14:25.335773
1643,PR202600001643,19304,Personale,17250.03,7027.79,9.29,54,392.09,2023-06-06,2027-11-12,2026-02-20,Liquidità,,In corso,Performing,0,31,2026-01-26 23:14:25.337946,2026-01-26 23:14:25.337946
1644,PR202600001644,45823,Personale,7523.66,0.0,9.06,40,218.61,2018-06-03,2021-09-15,,Ristrutturazione casa,,Estinto,Performing,0,8,2026-01-26 23:14:25.340356,2026-01-26 23:14:25.340357
1645,PR202600001645,39594,Personale,16506.5,0.0,5.08,35,508.42,2017-06-11,2020-04-26,2020-05-26,Spese mediche,,In corso,Past due,59,22,2026-01-26 23:14:25.342507,2026-01-26 23:14:25.342508
1646,PR202600001646,5989,Personale,16371.05,0.0,7.6,69,293.59,2016-10-21,2022-06-22,,Matrimonio,,Sofferenza,NPL,329,14,2026-01-26 23:14:25.344808,2026-01-26 23:14:25.344810
1647,PR202600001647,4312,Mutuo,52520.05,43961.23,7.48,270,402.59,2022-05-29,2044-08-01,2026-02-07,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,32,2026-01-26 23:14:25.347177,2026-01-26 23:14:25.347177
1648,PR202600001648,37511,Aziendale,47665.02,39720.85,7.78,78,780.46,2024-12-26,2031-05-24,2026-02-19,Espansione,,In corso,Performing,0,5,2026-01-26 23:14:25.349494,2026-01-26 23:14:25.349494
1649,PR202600001649,26482,Aziendale,107670.44,0.0,6.93,39,3091.49,2018-07-25,2021-10-07,,Capitale circolante,,Estinto,Performing,0,25,2026-01-26 23:14:25.351785,2026-01-26 23:14:25.351785
1650,PR202600001650,1848,Aziendale,20798.81,0.0,5.9,25,886.12,2021-12-23,2024-01-12,,Espansione,,Estinto,Performing,0,2,2026-01-26 23:14:25.353896,2026-01-26 23:14:25.353897
1651,PR202600001651,31562,Aziendale,79853.38,9394.52,9.19,102,1130.7,2018-08-24,2027-01-09,2026-02-13,Espansione,,In corso,Performing,0,26,2026-01-26 23:14:25.356347,2026-01-26 23:14:25.356347
1652,PR202600001652,12126,Personale,8993.8,0.0,9.19,44,241.56,2017-03-01,2020-10-11,,Liquidità,,Estinto,Performing,0,3,2026-01-26 23:14:25.358613,2026-01-26 23:14:25.358614
1653,PR202600001653,14084,Auto,19125.37,0.0,8.31,38,574.14,2018-07-02,2021-08-15,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,9,2026-01-26 23:14:25.361062,2026-01-26 23:14:25.361063
1654,PR202600001654,23513,Personale,5803.98,419.56,6.16,83,86.06,2019-09-25,2026-07-20,2026-02-20,Liquidità,,In corso,Performing,0,20,2026-01-26 23:14:25.363301,2026-01-26 23:14:25.363301
1655,PR202600001655,33279,Mutuo,280259.52,143817.39,6.67,228,2170.6,2016-11-28,2035-08-21,2026-02-09,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:25.365565,2026-01-26 23:14:25.365566
1656,PR202600001656,27338,Mutuo,81672.78,76868.5,7.45,323,586.51,2024-06-29,2051-01-09,2026-02-19,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,9,2026-01-26 23:14:25.367693,2026-01-26 23:14:25.367694
1657,PR202600001657,35954,Personale,19199.23,2493.41,9.31,77,332.14,2020-07-17,2026-11-13,,Spese mediche,,Sofferenza,NPL,349,20,2026-01-26 23:14:25.370021,2026-01-26 23:14:25.370021
1658,PR202600001658,20423,Personale,28536.76,3936.1,7.55,29,1079.56,2023-12-24,2026-05-12,2026-02-11,Ristrutturazione casa,,In corso,Performing,0,19,2026-01-26 23:14:25.372883,2026-01-26 23:14:25.372883
1659,PR202600001659,41501,Personale,13702.72,7079.74,5.8,60,263.62,2023-08-27,2028-07-31,2026-02-12,Matrimonio,,In corso,Performing,0,24,2026-01-26 23:14:25.375146,2026-01-26 23:14:25.375146
1660,PR202600001660,44558,Mutuo,61768.02,38042.56,5.49,151,567.33,2021-04-21,2033-09-15,2026-02-24,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,8,2026-01-26 23:14:25.377727,2026-01-26 23:14:25.377727
1661,PR202600001661,10438,Personale,12607.4,0.0,4.82,25,531.05,2018-04-10,2020-04-29,,Liquidità,,Estinto,Performing,0,6,2026-01-26 23:14:25.379943,2026-01-26 23:14:25.379944
1662,PR202600001662,10467,Personale,15542.37,2679.72,8.64,58,328.79,2022-01-18,2026-10-24,2026-01-27,Spese mediche,,In corso,Performing,0,22,2026-01-26 23:14:25.382165,2026-01-26 23:14:25.382165
1663,PR202600001663,39811,Personale,21055.64,0.0,4.68,27,823.1,2021-01-02,2023-03-23,,Spese mediche,,Estinto,Performing,0,13,2026-01-26 23:14:25.384328,2026-01-26 23:14:25.384329
1664,PR202600001664,9085,Mutuo,263766.85,213224.7,7.54,334,1889.89,2020-10-19,2048-03-26,2026-02-20,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,28,2026-01-26 23:14:25.386483,2026-01-26 23:14:25.386484
1665,PR202600001665,33541,Mutuo,272591.32,83481.09,7.29,160,2668.79,2016-11-15,2030-01-06,2026-01-27,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,1,2026-01-26 23:14:25.388883,2026-01-26 23:14:25.388884
1666,PR202600001666,17076,Personale,22944.81,0.0,7.17,30,837.66,2019-02-08,2021-07-27,,Liquidità,,Sofferenza,NPL,290,19,2026-01-26 23:14:25.391250,2026-01-26 23:14:25.391250
1667,PR202600001667,47037,Personale,13194.55,0.0,9.4,45,349.06,2020-10-26,2024-07-07,,Liquidità,,Estinto,Performing,0,14,2026-01-26 23:14:25.393707,2026-01-26 23:14:25.393707
1668,PR202600001668,8065,Personale,7518.73,0.0,8.81,80,124.59,2018-02-27,2024-09-23,,Liquidità,,Estinto,Performing,0,10,2026-01-26 23:14:25.395884,2026-01-26 23:14:25.395884
1669,PR202600001669,47285,Mutuo,247348.03,137712.69,5.27,185,1956.29,2019-04-13,2034-06-23,2026-02-05,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,24,2026-01-26 23:14:25.398060,2026-01-26 23:14:25.398060
1670,PR202600001670,27541,Personale,17066.81,411.25,9.17,83,278.43,2019-05-19,2026-03-13,2026-02-11,Ristrutturazione casa,,In corso,Performing,0,28,2026-01-26 23:14:25.400226,2026-01-26 23:14:25.400226
1671,PR202600001671,43782,Personale,8626.95,0.0,5.13,56,173.57,2016-01-06,2020-08-12,,Spese mediche,,Estinto,Performing,0,20,2026-01-26 23:14:25.402336,2026-01-26 23:14:25.402336
1672,PR202600001672,30296,Auto,28614.35,0.0,5.26,75,448.5,2016-11-06,2023-01-04,,Acquisto auto usata,Pegno auto,Sofferenza,NPL,360,15,2026-01-26 23:14:25.404444,2026-01-26 23:14:25.404444
1673,PR202600001673,49608,Mutuo,185743.4,159601.74,5.85,270,1238.2,2022-12-01,2045-02-03,,Acquisto seconda casa,Ipoteca di primo grado,Sofferenza,NPL,325,18,2026-01-26 23:14:25.406829,2026-01-26 23:14:25.406830
1674,PR202600001674,5059,Personale,17872.16,11252.84,9.06,81,295.71,2023-07-28,2030-03-23,2026-02-12,Liquidità,,In corso,Performing,0,24,2026-01-26 23:14:25.409343,2026-01-26 23:14:25.409345
1675,PR202600001675,5196,Personale,17447.02,0.0,5.26,48,403.86,2019-04-24,2023-04-03,,Liquidità,,Estinto,Performing,0,7,2026-01-26 23:14:25.411589,2026-01-26 23:14:25.411590
1676,PR202600001676,34364,Personale,27954.83,0.0,8.9,45,732.98,2016-09-27,2020-06-08,,Spese mediche,,Estinto,Performing,0,29,2026-01-26 23:14:25.413762,2026-01-26 23:14:25.413763
1677,PR202600001677,46337,Personale,13733.32,0.0,7.93,29,521.95,2017-11-07,2020-03-26,,Spese mediche,,Estinto,Performing,0,30,2026-01-26 23:14:25.415953,2026-01-26 23:14:25.415953
1678,PR202600001678,5056,Auto,11973.82,0.0,7.06,73,202.22,2015-05-30,2021-05-28,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,7,2026-01-26 23:14:25.418080,2026-01-26 23:14:25.418080
1679,PR202600001679,25972,Aziendale,179343.77,37843.18,8.12,109,2331.73,2018-12-31,2027-12-14,2026-02-22,Espansione,,In corso,Past due,66,24,2026-01-26 23:14:25.420312,2026-01-26 23:14:25.420313
1680,PR202600001680,31140,Mutuo,192710.23,133061.83,5.29,294,1170.61,2018-08-02,2042-09-25,2026-02-21,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,32,2026-01-26 23:14:25.422762,2026-01-26 23:14:25.422763
1681,PR202600001681,28647,Auto,10690.83,6451.36,7.09,58,218.23,2024-02-13,2028-11-18,2026-02-02,Acquisto auto nuova,Pegno auto,In corso,Performing,0,20,2026-01-26 23:14:25.425448,2026-01-26 23:14:25.425449
1682,PR202600001682,10068,Personale,22232.16,16365.34,7.71,72,386.63,2024-06-09,2030-05-09,2026-01-30,Matrimonio,,In corso,Performing,0,21,2026-01-26 23:14:25.427835,2026-01-26 23:14:25.427836
1683,PR202600001683,18253,Aziendale,94819.38,0.0,5.98,72,1570.47,2018-12-05,2024-11-03,,Investimenti,,Estinto,Performing,0,7,2026-01-26 23:14:25.430009,2026-01-26 23:14:25.430009
1684,PR202600001684,11265,Mutuo,227466.12,216603.97,8.67,356,1780.63,2024-08-11,2053-11-07,2026-02-02,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:25.432866,2026-01-26 23:14:25.432867
1685,PR202600001685,24764,Personale,11553.86,0.0,8.38,72,204.74,2018-05-05,2024-04-03,,Liquidità,,Estinto,Performing,0,13,2026-01-26 23:14:25.435327,2026-01-26 23:14:25.435328
1686,PR202600001686,8199,Personale,8269.66,0.0,7.64,30,303.7,2021-04-05,2023-09-22,,Matrimonio,,Estinto,Performing,0,30,2026-01-26 23:14:25.437626,2026-01-26 23:14:25.437627
1687,PR202600001687,3373,Mutuo,257864.13,179942.57,8.95,321,2118.48,2018-01-23,2044-06-05,2026-02-10,Acquisto prima casa,Ipoteca di primo grado,In corso,Past due,65,26,2026-01-26 23:14:25.440530,2026-01-26 23:14:25.440531
1688,PR202600001688,45304,Aziendale,83136.28,15934.45,9.44,120,1073.16,2018-01-12,2027-11-21,2026-01-30,Investimenti,,In corso,Performing,0,1,2026-01-26 23:14:25.443473,2026-01-26 23:14:25.443475
1689,PR202600001689,19969,Auto,33466.72,0.0,6.94,60,661.68,2016-05-16,2021-04-20,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,11,2026-01-26 23:14:25.446514,2026-01-26 23:14:25.446516
1690,PR202600001690,30561,Mutuo,111538.78,98029.42,6.93,322,763.99,2022-10-21,2049-04-02,2026-02-02,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,19,2026-01-26 23:14:25.449502,2026-01-26 23:14:25.449503
1691,PR202600001691,31029,Aziendale,110143.7,5648.39,8.55,117,1390.6,2016-11-23,2026-07-04,2026-02-04,Investimenti,,In corso,Past due,85,17,2026-01-26 23:14:25.452255,2026-01-26 23:14:25.452256
1692,PR202600001692,49764,Mutuo,200807.02,164646.37,8.37,261,1672.75,2022-03-12,2043-08-19,2026-02-19,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,28,2026-01-26 23:14:25.456481,2026-01-26 23:14:25.456482
1693,PR202600001693,15909,Aziendale,103257.16,52085.47,9.03,113,1360.14,2021-06-18,2030-09-29,2026-02-22,Investimenti,,In corso,Performing,0,18,2026-01-26 23:14:25.460772,2026-01-26 23:14:25.460773
1694,PR202600001694,17557,Personale,21025.54,0.0,6.99,36,649.13,2018-08-22,2021-08-06,,Matrimonio,,Estinto,Performing,0,3,2026-01-26 23:14:25.464828,2026-01-26 23:14:25.464829
1695,PR202600001695,35408,Auto,26406.37,0.0,6.94,50,609.7,2017-02-08,2021-03-19,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,4,2026-01-26 23:14:25.469047,2026-01-26 23:14:25.469048
1696,PR202600001696,10796,Personale,24901.88,0.0,9.11,35,812.87,2022-10-23,2025-09-07,,Liquidità,,Estinto,Performing,0,30,2026-01-26 23:14:25.473763,2026-01-26 23:14:25.473764
1697,PR202600001697,29182,Personale,17279.13,0.0,8.92,54,389.65,2018-02-22,2022-07-31,,Matrimonio,,Estinto,Performing,0,21,2026-01-26 23:14:25.476953,2026-01-26 23:14:25.476954
1698,PR202600001698,6988,Mutuo,78652.01,64731.3,8.51,226,699.52,2022-09-19,2041-04-12,,Surroga mutuo,Ipoteca di primo grado,Sofferenza,NPL,119,13,2026-01-26 23:14:25.479953,2026-01-26 23:14:25.479954
1699,PR202600001699,41066,Aziendale,107916.54,66071.35,4.74,49,2426.5,2024-06-14,2028-06-23,2026-02-04,Investimenti,,In corso,Performing,0,11,2026-01-26 23:14:25.482972,2026-01-26 23:14:25.482973
1700,PR202600001700,13742,Mutuo,146851.13,99790.73,8.74,259,1262.57,2019-03-22,2040-06-29,2026-02-13,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,8,2026-01-26 23:14:25.487035,2026-01-26 23:14:25.487036
1701,PR202600001701,6019,Auto,20645.8,0.0,8.58,42,570.79,2018-04-27,2021-10-08,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,12,2026-01-26 23:14:25.492114,2026-01-26 23:14:25.492116
1702,PR202600001702,22485,Personale,17667.75,0.0,8.64,30,656.95,2017-10-13,2020-03-31,,Ristrutturazione casa,,Estinto,Performing,0,13,2026-01-26 23:14:25.497293,2026-01-26 23:14:25.497294
1703,PR202600001703,9332,Personale,7879.83,0.0,7.76,75,132.91,2019-04-29,2025-06-26,,Matrimonio,,Estinto,Performing,0,12,2026-01-26 23:14:25.501420,2026-01-26 23:14:25.501421
1704,PR202600001704,31849,Personale,12600.12,0.0,5.12,29,462.83,2018-05-16,2020-10-02,,Matrimonio,,Estinto,Performing,0,16,2026-01-26 23:14:25.506410,2026-01-26 23:14:25.506411
1705,PR202600001705,23121,Personale,14618.18,0.0,6.14,53,315.61,2015-04-04,2019-08-11,,Liquidità,,Estinto,Performing,0,9,2026-01-26 23:14:25.510177,2026-01-26 23:14:25.510178
1706,PR202600001706,13021,Personale,17377.85,8425.62,9.06,66,335.32,2023-03-14,2028-08-14,,Spese mediche,,Sofferenza,NPL,166,30,2026-01-26 23:14:25.514643,2026-01-26 23:14:25.514645
1707,PR202600001707,6502,Personale,20518.83,6566.03,9.33,50,496.84,2023-04-03,2027-05-12,2026-02-16,Matrimonio,,In corso,Performing,0,3,2026-01-26 23:14:25.519811,2026-01-26 23:14:25.519812
1708,PR202600001708,9450,Aziendale,64814.73,0.0,5.24,34,2055.38,2018-03-18,2021-01-01,2021-01-31,Investimenti,,In corso,Past due,48,12,2026-01-26 23:14:25.525825,2026-01-26 23:14:25.525827
1709,PR202600001709,39185,Aziendale,164705.36,49411.61,9.16,100,2361.29,2020-04-19,2028-07-06,2026-02-17,Capitale circolante,,In corso,Performing,0,32,2026-01-26 23:14:25.530851,2026-01-26 23:14:25.530853
1710,PR202600001710,34403,Auto,27728.89,11830.99,5.77,75,441.26,2022-06-23,2028-08-20,2026-02-02,Acquisto auto nuova,Pegno auto,In corso,Performing,0,14,2026-01-26 23:14:25.535388,2026-01-26 23:14:25.535389
1711,PR202600001711,15099,Personale,19118.36,0.0,4.63,27,746.97,2017-11-28,2020-02-16,,Ristrutturazione casa,,Estinto,Performing,0,20,2026-01-26 23:14:25.539747,2026-01-26 23:14:25.539748
1712,PR202600001712,1717,Mutuo,151916.03,3735.64,5.55,122,1632.52,2016-04-14,2026-04-22,2026-02-21,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,10,2026-01-26 23:14:25.543720,2026-01-26 23:14:25.543721
1713,PR202600001713,6015,Auto,21687.57,0.0,6.1,47,519.96,2016-06-03,2020-04-13,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,30,2026-01-26 23:14:25.547532,2026-01-26 23:14:25.547534
1714,PR202600001714,41023,Personale,24751.38,0.0,9.03,68,466.31,2016-12-22,2022-07-24,,Matrimonio,,Sofferenza,NPL,298,15,2026-01-26 23:14:25.553885,2026-01-26 23:14:25.553887
1715,PR202600001715,11142,Mutuo,60828.88,58626.16,5.77,359,356.14,2024-12-24,2054-06-20,,Acquisto seconda casa,Ipoteca di primo grado,Sofferenza,NPL,190,22,2026-01-26 23:14:25.564297,2026-01-26 23:14:25.564299
1716,PR202600001716,5165,Mutuo,88516.55,64044.33,6.82,170,813.36,2022-03-10,2036-02-25,,Acquisto prima casa,Ipoteca di primo grado,Sofferenza,NPL,161,19,2026-01-26 23:14:25.570473,2026-01-26 23:14:25.570473
1717,PR202600001717,19662,Personale,17311.89,0.0,7.73,25,751.98,2022-07-29,2024-08-17,,Liquidità,,Estinto,Performing,0,23,2026-01-26 23:14:25.573802,2026-01-26 23:14:25.573803
1718,PR202600001718,13555,Mutuo,57407.18,7973.22,6.22,144,566.62,2015-11-05,2027-09-03,2026-02-10,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:25.576769,2026-01-26 23:14:25.576770
